k,EventType,EventID,rMATS,SUPPA2,ESGq
21,A5,chr3L:14751776-14752698-14753210,0.403,0.3623897222,0.5302364302364302
21,A5,chr2L:9907784-9908424-9908531,nan,0.1182825268,0.029761904761904878
21,A5,chr2L:2765428-2765495-2765504,nan,0.3078322296,-0.016161009858488895
21,A5,chr2R:12936261-12936312-12936324,nan,-0.3549372079,-0.3862433862433862
21,A5,chr2R:19175249-19175309-19176265,0.04,nan,nan
21,A5,chr3L:4127163-4128307-4128613,0.066,nan,0.02657004830917874
21,A5,chrX:5311127-5311193-5311197,0.043,nan,0.0030264663400046965
21,A5,chr2L:2960987-2960992-2961217,0.105,nan,-0.010378510378510397
21,A5,chr2R:4901975-4902030-4902101,-0.263,nan,0.1599206349206349
21,A5,chr3L:12414087-12414701-12414705,nan,-0.1395644167,-0.03465578194963981
21,A5,chrX:9355179-9355986-9356000,0.175,nan,0.12183006535947713
21,A5,chr3R:20537464-20538452-20538544,0.12,nan,0.02714676398886917
21,A5,chr3R:30460790-30460909-30462814,-0.088,nan,nan
21,A5,chr2R:19175249-19175309-19176247,-0.094,nan,0.1722721722721724
21,A5,chr2L:17480920-17480968-17480972,nan,0.2594483421,nan
21,A5,chrX:15892418-15892570-15892827,-0.332,nan,nan
21,A5,chr2L:2960836-2960840-2960894,0.099,nan,-0.005833333333333343
21,A5,chrX:11052858-11053033-11053072,0.115,0.1326252938,0.13685616765699188
21,A5,chr3L:246324-246382-246885,-0.617,nan,nan
21,A5,chrX:11092624-11092719-11092780,0.154,nan,0.1367521367521367
21,A5,chr3R:5609020-5609631-5609649,0.183,0.2638026979,0.17859579937938952
21,A5,chrX:11695280-11695385-11695823,nan,-0.165608537,-0.06672003034232138
21,A5,chrX:18137051-18137364-18137420,-0.346,nan,-0.18095238095238086
21,A5,chr4:1023681-1026769-1026962,0.281,-0.7471751303,0.20758018784334575
21,A5,chrX:18373202-18373214-18373286,nan,0.3942137081,0.0320830319256753
21,A5,chr3R:13661433-13661443-13661701,0.021,nan,-0.0075641542258426744
21,A5,chr3R:22727102-22727492-22728842,-0.639,-0.3185710164,-0.38334628334628335
21,A5,chrX:13996729-13996756-13998094,nan,-0.3881583288,-0.323965419901939
21,A5,chr2R:14178201-14178204-14178271,nan,-0.16686842,-0.06409642977025382
21,A5,chr2R:6866942-6872533-6872554,0.03,nan,0.047880208984188544
21,A5,chrX:8408779-8409402-8409662,-0.092,nan,-0.13867592026675574
21,A5,chrX:10585074-10585247-10585325,-0.147,nan,nan
21,A5,chr3L:19575060-19584310-19584321,nan,0.4713430829,nan
21,A5,chr2L:2360394-2360455-2360459,nan,-0.1853588721,0.0017247314291259919
21,A5,chrX:15834372-15835286-15835443,nan,0.1750317573,nan
21,A5,chr3L:3303853-3304022-3304601,-0.077,nan,-0.27777777777777773
21,A5,chr2R:13960110-13960227-13960318,nan,0.0573809481,0.1448533430920439
21,A5,chr3R:27705852-27706064-27706259,0.042,nan,-0.0011544011544011301
21,A5,chr3L:9430837-9431334-9434395,nan,0.5275830037,0.127777777777778
21,A5,chrX:1904282-1904492-1904544,-0.03,nan,-0.00426791799340831
21,A5,chr2L:7428611-7428680-7428877,0.017,nan,0.03973580229826912
21,A5,chrX:8584924-8584981-8585809,0.076,nan,nan
21,A5,chrX:15032574-15033348-15033605,0.185,nan,0.0049016857332092045
21,A5,chr2R:23714075-23714119-23714665,-0.257,-0.1727393153,-0.4117683065770499
21,A5,chr2R:7566884-7567000-7567145,-0.433,nan,nan
21,A5,chr2R:13502092-13502690-13502788,-0.201,-0.4157159556,-0.1456314496862956
21,A5,chr3R:31979620-31985233-31985492,-0.047,nan,-0.0341005967604433
21,A5,chr2L:9256697-9256815-9272465,-0.107,nan,nan
21,A5,chr4:190062-193544-193672,nan,-0.4631132563,-0.10119047619047628
21,A5,chr2L:1911870-1912235-1913208,0.09,nan,-0.12698412698412698
21,A5,chr2L:10260585-10260741-10260853,-0.12,nan,nan
21,A5,chr3R:10133588-10134304-10134436,-0.186,nan,nan
21,A5,chr2R:6930371-6931062-6931842,0.144,nan,nan
21,A5,chr3L:6751444-6752144-6752159,-0.138,nan,-0.14970760233918134
21,A5,chrX:10744662-10744708-10744778,-0.227,nan,-0.34402634402634413
21,A5,chr3L:21523230-21523299-21524721,-0.256,nan,nan
21,A5,chr3R:25638034-25638530-25646681,-0.232,0.5099661317,nan
21,A5,chr2L:1499422-1499557-1499674,-0.147,nan,-0.10484692303965648
21,A5,chr2R:23861461-23862260-23862489,0.28,0.8814187178,nan
21,A5,chr3R:28693622-28693628-28693953,0.143,nan,0.1219056644721096
21,A5,chr3R:26980703-26981102-26981532,0.407,nan,nan
21,A5,chr3R:31865326-31865750-31865762,-0.08,nan,-0.08902413665778341
21,A5,chr3L:20354988-20355130-20355304,-0.045,nan,-0.07214509628302733
21,A5,chr3L:24030855-24030858-24035431,0.013,nan,0.015324287445683371
21,A5,chr3R:23059984-23060371-23060386,-0.136,nan,-0.06277195027195026
21,A5,chr3R:12073617-12074203-12074458,0.455,nan,nan
21,A5,chr3R:25888697-25888892-25889654,0.294,0.2925232411,0.5391718274626154
21,A5,chr3R:30136420-30136485-30136491,-0.542,nan,-0.48148148148148145
21,A5,chr3R:21626851-21632132-21632923,nan,0.2639630148,0.12505309102405282
21,A5,chr3R:25700027-25700996-25701308,-0.046,nan,-0.08360859804108337
21,A5,chrX:1353199-1353252-1353255,-0.031,nan,0.005767847563513229
21,A5,chrX:811369-818405-818435,-0.049,nan,-0.047534165181223886
21,A5,chr2L:3373692-3373780-3373810,-0.058,nan,-0.0446879472583267
21,A5,chr3R:11448360-11451066-11451088,nan,-0.3316347222,nan
21,A5,chr3R:18657186-18658759-18659253,-0.475,nan,-0.05555555555555558
21,A5,chr2R:18998424-18998910-19001091,-0.095,nan,-0.04971081550028916
21,A5,chr2R:18156166-18157941-18157972,nan,-0.2184795189,0.17544466043502915
21,A5,chr3L:8912597-8912746-8912968,nan,0.1640234758,0.29302200751476115
21,A5,chr3L:7529187-7529199-7533354,nan,0.2492568834,0.014829979773409822
21,A5,chr2R:19175087-19175309-19176187,0.423,0.3453314861,0.3220840496449015
21,A5,chr3L:3303853-3304274-3304601,-0.06,nan,nan
21,A5,chrX:17845361-17845421-17845489,-0.077,nan,-0.05657324355041515
21,A5,chrX:5082240-5082416-5082521,nan,-0.6580097246,nan
21,A5,chr3L:5163976-5166934-5166967,0.12,nan,0.1852927294522672
21,A5,chr2R:19004884-19004890-19005788,nan,-0.1120890875,-0.010391017074103422
21,A5,chr2R:4673224-4673228-4673276,nan,-0.1310045829,-0.0001627798854749174
21,A5,chr3R:11678873-11678943-11679566,0.084,nan,nan
21,A5,chrX:19750891-19751138-19751347,0.078,0.3570257664,0.05591630591630592
21,A5,chr3L:26222009-26222065-26224648,0.317,nan,-0.19999999999999996
21,A5,chr2L:15067690-15067915-15067952,nan,-0.1628229424,0.3851606600190677
21,A5,chr2L:4926347-4928197-4928243,nan,0.5692281414,nan
21,A5,chr2L:2827996-2830125-2830176,-0.114,nan,nan
21,A5,chr2L:12421830-12423322-12423333,nan,0.195104689,0.4304269441070273
21,A5,chrX:1901615-1901712-1901799,-0.073,nan,-0.08740495349355412
21,A5,chr2L:10229956-10231282-10231538,nan,0.2877025363,0.3372951169244901
21,A5,chr2L:5332851-5335612-5335663,-0.095,nan,nan
21,A5,chr3R:10015106-10015174-10015183,0.25,nan,0.18214563992965116
21,A5,chr3L:1500389-1501169-1501345,-0.23,nan,nan
21,A5,chrX:15857546-15857640-15857676,-0.048,nan,nan
21,A5,chr3R:23713140-23713195-23713207,-0.239,nan,-0.04701477012689825
21,A5,chr2R:19172889-19172922-19173431,-0.399,-0.2163438824,-0.3654579229065485
21,A5,chrX:15857546-15857640-15857716,-0.05,nan,-0.04997180269082879
21,A5,chr2R:13822126-13824283-13824470,-0.017,nan,-0.06319152251831062
21,A5,chr2R:13822126-13823791-13824470,-0.018,nan,nan
21,A5,chr2L:2993378-2993410-2993544,-0.071,nan,0.013132413459210845
21,A5,chr3L:5811919-5811980-5812064,-0.174,-0.2988996069,-0.20659457420766336
21,A5,chr2L:15740900-15747832-15747985,nan,0.2296910313,nan
21,A5,chrX:11792915-11793280-11793442,nan,-0.4459624134,0.07528216226736817
21,A5,chrX:1466930-1466934-1467802,-0.115,-0.128435343,-0.1522143255693641
21,A5,chr2L:6464140-6465528-6465550,-0.16,nan,-0.21111111111111103
21,A5,chr3R:30460790-30460891-30462814,-0.254,nan,nan
21,A5,chr3R:25638073-25638530-25646681,nan,-0.3023464419,nan
21,A5,chr2L:11800323-11802286-11802370,-0.424,0.2271618018,-0.4171527546527547
21,A5,chr3L:8991538-8992043-8992452,-0.711,-0.7109191823,-0.29827615320444145
21,A5,chr3L:20497426-20498465-20510029,nan,-0.4805664457,-0.07600872755630572
21,A5,chr3L:11196876-11197500-11197504,-0.189,nan,nan
21,A5,chr2R:6926822-6927389-6928508,-0.042,nan,-0.09304584304584304
21,A5,chr2L:10218890-10220692-10220868,nan,0.2461882351,0.44444444444444453
21,A5,chr2L:2361586-2364836-2364889,-0.041,nan,-0.09257441587205996
21,A5,chrX:13595539-13596375-13596378,0.106,0.0549721485,0.11209486062676832
21,A5,chr3R:18851667-18851718-18851723,0.049,0.0459427681,0.044454935042293475
21,A5,chr2R:18845960-18846497-18846572,nan,0.8623166534,-0.059259259259259345
21,A5,chr3R:18403319-18403389-18403519,-0.365,nan,-0.13254694888213958
21,A5,chr2R:14961842-14962816-14962886,-0.365,0.7661163989,nan
21,A5,chrX:18890482-18890545-18890740,-0.086,nan,-0.3465320910973084
21,A5,chr3R:15173064-15173980-15174136,0.136,nan,nan
21,A5,chr2L:8031309-8031576-8032059,-0.161,nan,-0.30946368446368444
21,A5,chr3L:11196876-11197238-11197504,-0.012,0.2845189761,nan
21,A5,chrX:9778800-9778810-9778867,-0.071,nan,0.03971543154450363
21,A5,chr2R:15672286-15676488-15676501,nan,0.5052541946,0.28705659245964305
21,A5,chr3R:11992853-11993131-11993248,-0.083,nan,0.07017543859649122
21,A5,chr2L:11800323-11802286-11802904,-0.647,0.2645122708,-0.823510466988728
21,A5,chr3L:19790255-19793427-19793453,0.424,nan,nan
21,A5,chr2R:21319804-21319860-21319864,-0.062,nan,-0.005393159324387636
21,A5,chrX:5629025-5629183-5629396,-0.052,nan,0.09523809523809523
21,A5,chr3L:15512354-15512366-15512475,-0.049,nan,-0.03887775775490965
21,A5,chr2R:24884581-24887145-24887222,0.417,nan,0.08867876375186323
21,A5,chrX:14792429-14793125-14793473,0.312,nan,nan
21,A5,chr3R:15798468-15798478-15798720,-0.138,nan,nan
21,A5,chr3L:11628127-11628137-11628342,0.031,nan,0.057675785766983956
21,A5,chr3L:9461297-9461560-9461887,nan,-0.3276066978,-0.15355900138508838
21,A5,chrX:23090414-23096432-23096706,nan,-0.2930810639,nan
21,A5,chr2L:8369400-8369561-8369715,nan,0.4411408433,0.5833333333333334
21,A5,chr2L:5029747-5029811-5030136,-0.003,nan,nan
21,A5,chr3R:15172831-15173980-15174136,-0.057,nan,-0.2628277029910961
21,A5,chrX:8053295-8054107-8054122,-0.08,nan,nan
21,A5,chr3R:11453821-11454020-11454224,0.269,nan,0.17366522366522366
21,A5,chr3R:4325462-4325490-4325696,-0.151,nan,-0.21523385132830397
21,A5,chr3R:10133588-10134304-10134441,nan,-0.5200321896,0.10646464646464637
21,A5,chr2R:7969477-7969573-7969868,0.101,nan,nan
21,A5,chrX:2634026-2634179-2641589,0.269,-0.4225204096,0.2591948681500921
21,A5,chr2R:6038447-6040081-6040225,-0.022,nan,-0.22724945305590466
21,A5,chr3L:21425546-21432839-21432854,0.115,nan,0.09315421613330035
21,A5,chr2R:17015203-17015658-17015662,0.249,-0.1748472752,0.18584656084656076
21,A5,chr3L:15605281-15605756-15606658,0.554,nan,nan
21,A5,chr3L:16116242-16116620-16117544,-0.092,nan,-0.014055376536579539
21,A5,chr3R:23895498-23896208-23897062,-0.338,nan,-0.05446623093681913
21,A5,chrX:1695475-1695531-1695539,0.048,nan,0.03384765022696057
21,A5,chrX:21305744-21306094-21306334,0.667,nan,0.0396825396825396
21,A5,chr3L:20798719-20798860-20799142,nan,0.6127175924,0.5566153154570542
21,A5,chr3L:20452600-20452672-20452676,-0.064,nan,-0.05869568627283217
21,A5,chr2R:10325895-10328782-10328857,0.531,0.5510282164,nan
21,A5,chr2R:13502092-13502759-13502788,-0.515,nan,-0.36273911273911263
21,A5,chr2R:12661197-12664984-12665699,nan,0.3313311107,-0.12304226038241384
21,A5,chr3R:23074002-23075005-23075014,0.071,nan,0.09319552110249785
21,A5,chr2R:25010617-25011311-25011375,nan,0.2008333759,0.11107383939658508
21,A5,chrX:15861487-15861493-15861565,nan,-0.5607645391,0.005546899210751022
21,A5,chr3L:8966984-8966993-8967127,0.267,0.1784901728,0.2658138984311963
21,A5,chr3R:4642009-4642423-4642568,0.235,nan,-0.17777777777777787
21,A5,chr2R:12586073-12592328-12592728,nan,0.2129193033,-0.2864630974800466
21,A5,chr2L:10530670-10530676-10530855,-0.22,nan,-0.1595378015353215
21,A5,chr3R:7095844-7096291-7096515,0.382,nan,nan
21,A5,chr3L:4324451-4324861-4324921,0.204,0.322122607,0.46938431938431935
21,A5,chr3L:3150843-3150858-3150927,0.045,nan,0.03810755006437363
21,A5,chr3L:4419173-4419263-4419428,0.087,nan,0.07988817864129058
21,A5,chrX:12648784-12649183-12651109,-0.456,nan,0.10854842938176265
21,A5,chr2R:12636738-12636782-12636843,-0.022,nan,-0.034608378870673945
21,A5,chrX:19277978-19278973-19280172,0.086,nan,nan
21,A5,chr3R:3846895-3846912-3849502,-0.265,nan,nan
21,A5,chr2L:4905864-4906663-4906698,0.076,nan,nan
21,A5,chr3L:246324-246427-246794,-0.392,nan,nan
21,A5,chrX:656400-656605-657098,-0.135,nan,-0.1216224256197889
21,A5,chr3R:30532645-30532983-30533118,-0.391,-0.3459905261,nan
21,A5,chr4:955051-958005-958313,0.129,nan,nan
21,A5,chrX:1221596-1222643-1222748,0.415,nan,0.0
21,A5,chrX:5723363-5723459-5723498,nan,0.5630381766,0.16851851851851862
21,A5,chr3L:7339618-7340771-7340875,0.14,nan,nan
21,A5,chr3L:27267456-27267524-27267591,-0.222,nan,-0.028811493602996396
21,A5,chrX:16333644-16334240-16334300,nan,0.2186522552,nan
21,A5,chr2L:2152271-2152466-2152662,-0.677,-0.5369440566,-0.6534176043926995
21,A5,chr2R:7663935-7663964-7664032,0.184,nan,0.08152443955144634
21,A5,chr2L:20790721-20791166-20791229,0.126,0.1178777559,0.13297307987129692
21,A5,chr2L:2361586-2364312-2364640,-0.083,nan,-0.09894698873038392
21,A5,chr2L:16816720-16817040-16820111,0.215,nan,nan
21,A5,chrX:6692865-6692942-6693092,-0.22,nan,nan
21,A5,chr2L:10966622-10968104-10968133,0.012,nan,0.040082944959524136
21,A5,chr2L:1728233-1729274-1729549,0.223,nan,0.4073834625986089
21,A5,chr3L:267854-267870-268219,0.114,nan,0.09642448512585822
21,A5,chr3R:30518574-30519607-30519646,-0.136,nan,-0.14797954355684925
21,A5,chr2L:22538356-22538994-22539952,-0.044,nan,nan
21,A5,chr3R:22390074-22390203-22391193,nan,0.2023282397,0.13927338019155805
21,A5,chr2L:19158690-19158756-19166084,nan,0.7990288895,0.1578373776074925
21,A5,chrX:13805476-13805644-13806531,0.54,0.5388300123,nan
21,A5,chr2R:2515909-2521440-2522392,-0.07,nan,nan
21,A5,chr3L:6124870-6125072-6125825,0.965,0.9546106828,nan
21,A5,chr3R:15798405-15798478-15798723,-0.332,nan,nan
21,A5,chr2R:24574734-24574901-24574958,0.177,0.2823005166,0.0717944925799332
21,A5,chr2R:23067308-23067842-23067946,-0.029,nan,nan
21,A5,chrX:10324319-10325632-10325813,-0.331,-0.4109164102,nan
21,A5,chr2L:2361586-2364594-2364640,-0.121,-0.1637871604,-0.12077987965917464
21,A5,chrX:4117237-4117282-4117963,nan,-0.6220190557,0.07324116743471581
21,A5,chrX:15892418-15892441-15892827,-0.106,0.2207799247,0.33333333333333337
21,A5,chr2R:22330244-22330769-22332171,-0.35,nan,-0.21188431923137013
21,A5,chr3R:24220564-24221792-24221804,-0.066,nan,-0.06568639928925624
21,A5,chr3R:20622128-20622499-20622583,nan,-0.3867330655,-0.11565951916829109
21,A5,chrX:13762831-13762946-13767786,nan,0.4038605833,0.08155129894260327
21,A5,chr2L:3293950-3294082-3294230,0.315,nan,nan
21,A5,chr3L:20812465-20812468-20812523,-0.023,nan,-0.013566854961026942
21,A5,chrX:14256101-14256299-14256484,0.488,0.3834854238,0.6756993006993006
21,A5,chr2R:19538392-19573987-19574002,-0.366,nan,nan
21,A5,chr2R:7646427-7647678-7648296,0.435,nan,nan
21,A5,chr2R:8171110-8171114-8171166,-0.19,nan,nan
21,A5,chr2L:15061737-15061783-15068381,nan,0.1892437189,0.11797261890415134
21,A5,chr2R:5090642-5090743-5091871,0.07,nan,0.1664484172415071
21,A5,chrX:11815540-11816421-11816425,0.106,0.6201305313,0.05908805194189093
21,A5,chr3L:21523230-21523628-21524721,-0.132,nan,nan
21,A5,chr3L:6692591-6702862-6703319,-0.144,nan,0.007606609077197318
21,A5,chr3L:8096873-8096877-8096970,-0.225,nan,nan
21,A5,chr2R:24970418-24970549-24970604,-0.021,nan,nan
21,A5,chr3R:10133588-10134379-10134441,nan,-0.6935904818,nan
21,A5,chr3R:15793954-15794050-15794828,0.089,nan,nan
21,A5,chrX:13762869-13762946-13767786,-0.387,nan,0.273249299719888
21,A5,chr3R:24818850-24820768-24821096,0.186,nan,0.2338035045719633
21,A5,chr2R:4819937-4823904-4824110,nan,-0.1399465484,0.026983413625778496
21,A5,chr4:355482-358549-358631,nan,0.4397020247,0.012833699245928587
21,A5,chr2R:4728552-4728806-4728813,-0.321,-0.3632872179,nan
21,A5,chr3L:20516133-20517061-20517260,-0.767,-0.327463038,nan
21,A5,chrX:15795102-15795892-15796001,nan,0.1200743819,0.15161966026693308
21,A5,chr2L:5332851-5335458-5335716,0.367,nan,nan
21,A5,chrX:5082240-5082416-5082881,nan,-0.665329811,nan
21,A5,chr3R:4308428-4308455-4308619,-0.044,nan,0.024818338208518115
21,A5,chr3R:15798405-15798411-15798723,-0.103,nan,nan
21,A5,chr3R:15798411-15798478-15798720,-0.405,nan,-0.5555555555555556
21,A5,chr2R:19175087-19175249-19176187,0.464,0.5429628357,0.5206531179581472
21,A5,chr2R:5702217-5702294-5702866,-0.124,nan,nan
21,A5,chr2L:11435925-11436211-11436215,-0.185,nan,-0.21587301587301583
21,A5,chr3R:3846895-3846912-3849498,nan,0.349968259,0.09510272278980803
21,A5,chrX:15758318-15760239-15760640,nan,0.2512362561,0.2545995670995671
21,A5,chr2R:15947607-15948004-15948163,0.308,0.2027668465,0.30302125563818805
21,A5,chr3L:5774847-5775014-5775188,nan,-0.2693155601,0.018190414452809667
21,A5,chrX:15299108-15299584-15306268,-0.267,nan,nan
21,A5,chr3R:30828466-30828481-30833641,nan,-0.7549234276,nan
21,A5,chrX:5690158-5690989-5691891,-0.077,nan,nan
21,A5,chr3R:24393097-24393099-24393159,-0.442,nan,-0.2277777777777778
21,A5,chr3L:21523606-21524068-21524721,-0.39,nan,-0.6555555555555556
21,A5,chr2R:9829860-9833478-9833508,-0.102,nan,-0.11560866309942097
21,A5,chrX:15892418-15892582-15892827,-0.319,nan,nan
21,A5,chr3R:27263452-27263734-27263776,nan,0.2390100532,-0.03396236264453317
21,A5,chrX:20933264-20933320-20933353,0.258,nan,0.12287581699346406
21,A5,chrX:273393-273460-273469,nan,0.3275073513,-0.021750136836343748
21,A5,chr3R:8819264-8819927-8820542,nan,0.1987148015,-0.022786394823269274
21,A5,chr2R:24393204-24393412-24393487,-0.031,nan,-0.08
21,A5,chr3R:17219092-17219147-17219160,nan,0.4314232046,nan
21,A5,chr2L:5332851-5335458-5335663,-0.147,nan,nan
21,A5,chr4:1050610-1050693-1051342,-0.522,nan,-0.0318768429637995
21,A5,chr2L:6050922-6051068-6051616,0.029,nan,-0.009424340745425842
21,A5,chr3L:3072687-3072761-3073080,-0.326,nan,nan
21,A5,chr2R:24049248-24049284-24049422,nan,-0.4302606614,-0.3383333333333334
21,A5,chr3R:15793954-15794030-15794828,0.079,nan,nan
21,A5,chrX:17302508-17302787-17302838,-0.211,-0.1526198475,-0.21020901968453398
21,A5,chr2R:2495024-2520578-2521440,-0.038,nan,0.06338820723229038
21,A5,chr2L:4456521-4456723-4456725,-0.014,0.0791203439,-0.0116134574877782
21,A5,chr4:558270-558301-560094,0.281,nan,0.4496013790131436
21,A5,chrX:3720323-3720514-3721375,-0.269,nan,nan
21,A5,chr2L:13386258-13386487-13386529,0.277,0.2482622747,0.22765691462015347
21,A5,chr3R:7805639-7806590-7806653,0.293,nan,0.19852268874156698
21,A5,chr3L:314318-318990-319746,-0.572,nan,nan
21,A5,chrX:11149961-11150205-11150635,-0.066,nan,-0.0944883764131508
21,A5,chr3L:26222065-26222078-26224648,-0.073,nan,-0.20952380952380956
21,A5,chr2R:22137027-22137209-22137999,0.494,0.3202124765,0.560200668896321
21,A5,chrX:10070301-10070496-10070838,nan,-0.535129934,nan
21,A5,chr3R:30595622-30599918-30600123,-0.391,nan,nan
21,A5,chr3R:15798468-15798478-15798723,0.24,nan,nan
21,A5,chr2L:108102-108227-108587,-0.211,-0.1576564976,-0.17929700095477885
21,A5,chrX:10324357-10325675-10325813,-0.006,nan,nan
21,A5,chr2L:7826337-7826533-7826769,-0.005,nan,-0.007967308671301784
21,A5,chr2L:13271628-13271973-13272233,0.037,nan,0.0008788934490638889
21,A5,chr2R:17520929-17521705-17521831,-0.331,nan,-0.29696969696969694
21,A5,chr3L:14763263-14763435-14763753,-0.203,nan,-0.09104612011588756
21,A5,chr2R:5121653-5121736-5121768,nan,0.4631863859,nan
21,A5,chr3R:30134095-30134250-30134278,nan,0.0546640696,0.1836081106098365
21,A5,chr2R:14961842-14962694-14962816,-0.416,-0.5927901993,-0.3525430359937402
21,A5,chr3L:9449816-9449825-9450017,0.048,nan,0.08889103887168903
21,A5,chrX:5629025-5629384-5629396,-0.056,nan,-0.006039372706039381
21,A5,chrX:9965771-9965775-9965836,-0.105,nan,-0.14796113847837986
21,A5,chrX:18082380-18085193-18085197,nan,-0.417047471,-0.3404629376851599
21,A5,chr2R:14151927-14152063-14152593,0.123,0.4663558707,0.28123339954145055
21,A5,chr3L:1500389-1501169-1501350,-0.258,nan,nan
21,A5,chr3L:1803568-1803734-1803794,-0.059,nan,-0.08262817322050772
21,A5,chr2R:22110024-22110187-22110205,-0.028,nan,-0.0686194664040683
21,A5,chr4:231601-231628-231934,nan,0.1811779489,0.40365726227795196
21,A5,chrX:11622186-11622358-11623829,nan,0.987476675,nan
21,A5,chr3R:6378180-6378405-6378469,nan,-0.3490227669,-0.15084113215441386
21,A5,chr2R:8707861-8707915-8707919,-0.31,nan,nan
21,A5,chr2R:21713388-21713435-21715405,nan,0.3395618808,-0.008276394611518835
21,A5,chr3L:21304092-21304289-21304387,nan,0.2425064977,0.21743200438852617
21,A5,chr2L:14229537-14233647-14233893,nan,0.4156320727,nan
21,A5,chr2R:19629071-19630852-19631036,-0.304,nan,-0.25833333333333336
21,A5,chr3R:9573596-9573793-9573802,-0.235,0.3091277212,0.1633770234844363
21,A5,chrX:15812439-15812531-15813600,-0.32,nan,nan
21,A5,chr2L:11788769-11788778-11788833,-0.088,-0.3474452888,-0.09706488470978142
21,A5,chr2L:9495657-9495712-9496144,0.443,0.4471082047,0.4213564213564214
21,A5,chr2R:7956837-7956841-7956897,-0.254,-0.30222413,-0.21849874067615993
21,A5,chrX:16296884-16296908-16297660,-0.249,nan,nan
21,A5,chr2R:6993056-6993061-6993120,0.101,nan,0.0504022958490673
21,A5,chr3L:2435133-2436229-2439498,0.153,nan,0.09842472342472353
21,A5,chr3R:25626646-25626731-25626742,-0.049,nan,-0.0034798534798534675
21,A5,chr3R:4642423-4642429-4642568,0.063,nan,0.11177200577606983
21,A5,chr3R:16099596-16099661-16100899,-0.13,nan,-0.10323218511109422
21,A5,chr4:1050610-1050693-1051258,-0.169,nan,-0.17483193135367048
21,A5,chrX:628879-629290-629347,nan,-0.1308426376,-0.11817013818008881
21,A5,chr2R:6137700-6137814-6137988,-0.069,nan,-0.04069839219240301
21,A5,chr2R:9437733-9441191-9441506,nan,0.1875435945,0.26983336985273265
21,A5,chr3L:21284471-21284688-21285054,-0.067,nan,-0.05547097056375813
21,A5,chr2R:24767578-24767638-24767953,-0.219,-0.1982772273,-0.24701838363349515
21,A5,chrX:15795102-15795809-15796001,0.125,0.1129305149,0.07797352946127198
21,A5,chrX:17642831-17643013-17643022,-0.231,-0.3477625952,-0.26221647514365387
21,A5,chr3L:4096979-4097205-4097506,-0.127,nan,0.03199876271378657
21,A5,chr2R:23608682-23614466-23614592,0.035,nan,-0.202020202020202
21,A5,chr2R:8746110-8746146-8752408,0.14,nan,-0.14015151515151517
21,A5,chr3R:4710353-4710377-4710615,-0.323,nan,nan
21,A5,chr2L:3353715-3353838-3354473,0.032,nan,0.13147115099576903
21,A5,chr3R:4292073-4292270-4295119,nan,0.5045445016,-0.47435897435897445
21,A5,chr2R:4673042-4673060-4673113,-0.024,nan,-0.11428571428571421
21,A5,chr3R:31060465-31061069-31061076,nan,0.5566258142,0.009579914254558994
21,A5,chr2L:16904132-16904144-16904236,-0.608,nan,-0.6444444444444444
21,A5,chr3R:17696587-17697655-17697664,-0.476,-0.2648156807,-0.34197530864197534
21,A5,chr3L:11196876-11197238-11197500,0.297,0.3587632879,0.46428571428571425
21,A5,chr4:204793-205658-205740,-0.359,-0.5579539843,-0.671869905693435
21,A5,chr2L:19528370-19530089-19530268,nan,0.3727392492,nan
21,A5,chr2L:8493093-8493743-8493746,0.049,nan,0.06946500813071832
21,A5,chrX:11792946-11793280-11793442,nan,-0.2265169421,-0.09067253069452086
21,A5,chr3R:6001737-6001832-6002062,nan,-0.1267645585,-0.09297932451200523
21,A5,chr3L:4384628-4384888-4390449,nan,-0.1366808619,-0.23553019258838231
21,A5,chrX:6578292-6583179-6585692,0.251,nan,nan
21,A5,chr2L:19528370-19529991-19530089,-0.282,nan,nan
21,A5,chr2R:22931167-22931281-22931514,-0.209,-0.2625867693,-0.2411167462656505
21,A5,chr2R:8616004-8616157-8616326,0.164,nan,nan
21,A5,chr3L:7382012-7382155-7382210,-0.095,nan,-0.03942663471465496
21,A5,chr2R:10031447-10031579-10031588,-0.334,-0.3382831213,-0.19271664008506112
21,A5,chr2L:5004775-5006383-5006427,-0.059,nan,nan
21,A5,chrX:13297883-13298188-13298705,-0.09,nan,-0.036191251501823285
21,A5,chr2L:7786425-7786700-7786989,0.516,nan,0.3769841269841269
21,A5,chr3L:16052151-16052175-16052754,-0.296,-0.4551191688,-0.4888888888888888
21,A5,chrX:271614-272457-272556,0.11,nan,nan
21,A5,chr2L:10506107-10506542-10506683,-0.366,nan,-0.5428571428571428
21,A5,chr3L:21495869-21496420-21496426,0.119,nan,0.12758393853020955
21,A5,chr2L:3627636-3631522-3631962,nan,0.3483120037,-0.07262277951933127
21,A5,chr3L:11789621-11789921-11789969,nan,0.7662490383,nan
21,A5,chr3R:29865400-29868643-29868714,0.052,nan,0.2299621892782272
21,A5,chr3R:22727102-22727492-22729208,nan,-0.3977941276,nan
21,A5,chr3L:20965756-20965809-20966128,0.107,nan,nan
21,A5,chr3R:19095022-19095075-19095396,nan,-0.0844469515,-0.0960108451829127
21,A5,chrX:14252312-14252437-14252689,-0.113,nan,nan
21,A5,chr3L:20434246-20434345-20434547,0.109,0.2785843182,0.2764949916044238
