k,EventType,EventID,rMATS,SUPPA2,ESGq
21,A5,chr3R:4642009-4642429-4642568,0.246,0.1609093217,0.16475921673779603
21,A5,chr2L:9519480-9519535-9519719,-0.361,nan,-0.27958918868820737
21,A5,chr2L:19158690-19158756-19166084,nan,0.8730279016,nan
21,A5,chr2R:11288561-11289067-11289669,0.263,nan,nan
21,A5,chrX:15852740-15853041-15853052,nan,0.8748892364,0.0
21,A5,chrX:11792668-11792687-11793442,nan,-0.5363032602,0.04634262698752267
21,A5,chrX:8874402-8874502-8874511,-0.102,nan,-0.07479009473243448
21,A5,chr3L:19928811-19928909-19930814,-0.032,nan,-0.021861338242833428
21,A5,chr3L:4096979-4097205-4097506,-0.225,nan,0.04772940080824937
21,A5,chr2R:9829860-9833478-9833508,-0.112,nan,-0.10531397875472046
21,A5,chrX:5082240-5082416-5082521,nan,-0.6610463926,nan
21,A5,chr2L:5042888-5042983-5043077,0.09,nan,nan
21,A5,chr2R:16338422-16338437-16339446,nan,0.3097524216,-0.050163005802162375
21,A5,chr3R:6001737-6001832-6002062,nan,-0.1639115822,-0.13966790053746575
21,A5,chr2R:10456158-10458438-10458678,0.434,nan,0.13636363636363635
21,A5,chr2R:24881627-24881683-24882630,-0.028,nan,-0.01984126984126984
21,A5,chr2L:8945535-8950769-8950977,0.139,nan,-0.0116951296647691
21,A5,chr2R:12612852-12612885-12615906,nan,-0.6436470145,-0.09999999999999998
21,A5,chr2L:10276568-10277394-10277406,nan,-0.4530780522,0.04444444444444451
21,A5,chrX:11092624-11092719-11092780,0.145,nan,0.08465608465608465
21,A5,chr3R:31060465-31061069-31061076,0.055,0.7285144239,0.07019552875013509
21,A5,chr3R:15798411-15798478-15798720,-0.298,nan,nan
21,A5,chrX:13996756-13996798-13998094,-0.324,nan,-0.4682539682539683
21,A5,chr3R:10133588-10134304-10134379,-0.222,0.3718129572,nan
21,A5,chr2L:9495657-9495712-9496144,0.125,nan,nan
21,A5,chr3R:15798405-15798478-15798723,-0.125,nan,nan
21,A5,chr3L:1500389-1501169-1501350,-0.518,nan,nan
21,A5,chr2L:10229956-10231282-10231538,-0.003,0.2883316752,nan
21,A5,chr2R:24881627-24881948-24882630,-0.032,nan,-0.056776556776556776
21,A5,chr2R:21518871-21518925-21518929,nan,-0.5439373397,-0.5641025641025641
21,A5,chr3L:4324448-4324861-4324921,nan,0.2376939924,0.20190476190476192
21,A5,chr3R:21772248-21772659-21772671,-0.2,nan,-0.06944444444444442
21,A5,chr2L:8384896-8385098-8386216,0.308,nan,0.3407407407407407
21,A5,chr2R:19175087-19175249-19176247,0.245,nan,0.3145262145262145
21,A5,chr3R:5860405-5862169-5862370,nan,0.1982927011,0.012175324675324783
21,A5,chr3R:15954235-15954256-15954582,0.461,nan,0.46070703508792105
21,A5,chr3R:23250541-23250599-23250605,0.267,nan,0.21675359316019482
21,A5,chr3L:7467658-7467664-7467723,-0.122,nan,nan
21,A5,chr3L:16116242-16116620-16117544,-0.105,nan,-0.04591836734693878
21,A5,chrX:10324319-10325632-10325813,nan,-0.619591061,nan
21,A5,chr2L:6708579-6708913-6709039,0.23,nan,nan
21,A5,chr3R:16099596-16099661-16100899,-0.033,nan,0.12718195782711916
21,A5,chrX:8408779-8408864-8409402,0.284,nan,nan
21,A5,chr3R:29918732-29918805-29918825,0.162,nan,0.203359173126615
21,A5,chr3L:10688781-10688844-10688925,nan,-0.3580622661,0.0
21,A5,chr3R:9573596-9573793-9573802,nan,0.3022370703,0.053483588089250356
21,A5,chr3L:3300884-3300962-3300988,-0.062,nan,-0.009950929169996181
21,A5,chr2L:2765428-2765495-2765504,nan,0.2780682733,0.03968253968253965
21,A5,chr2L:7034911-7034913-7035074,-0.416,nan,nan
21,A5,chr3L:8991538-8992043-8992452,-0.727,-0.6619739847,0.004716533068588518
21,A5,chr3R:5599365-5600037-5600287,0.401,0.297790729,0.34654933369962654
21,A5,chr3R:8819264-8820311-8820542,nan,-0.1823128883,0.28205128205128216
21,A5,chr2R:24008146-24008700-24009570,0.377,nan,0.21212121212121227
21,A5,chr2L:21380362-21380479-21382018,-0.019,nan,nan
21,A5,chr3L:14751776-14752698-14753333,0.503,0.4061317391,0.44113756613756616
21,A5,chr3R:7192971-7193013-7193592,nan,-0.2557299325,0.2044896758754038
21,A5,chr3L:18697700-18697763-18697767,nan,-0.5972588001,nan
21,A5,chr3R:18657186-18658525-18658759,-0.446,nan,-0.11111111111111105
21,A5,chr3L:3221982-3222787-3222847,-0.101,nan,0.2179118773946359
21,A5,chr2L:4905864-4906663-4906698,0.222,nan,nan
21,A5,chr2L:9617610-9617841-9621144,-0.441,-0.3352115255,-0.37741453457891655
21,A5,chr3L:20798719-20798989-20799142,nan,0.1024006499,-0.0032374323528898408
21,A5,chrX:17642831-17643013-17643022,-0.198,-0.3986551112,-0.27520194946665544
21,A5,chr3L:12518225-12518255-12518437,0.186,0.134059639,0.2053880981450864
21,A5,chr2R:24581365-24581369-24581840,0.36,nan,0.6666666666666667
21,A5,chr3R:10133588-10134304-10134441,nan,-0.5339365089,nan
21,A5,chr2L:4456521-4456723-4456725,-0.039,0.0811078224,-0.024031321763725244
21,A5,chr3R:22356750-22356799-22357530,-0.053,nan,-0.1596611120419863
21,A5,chr3R:5476319-5476463-5476540,-0.348,nan,-0.2805860805860805
21,A5,chr3R:5265203-5265638-5266752,nan,0.4090613347,-0.011133281063621658
21,A5,chr3L:14757331-14757483-14757841,nan,0.3016144324,nan
21,A5,chr3R:25888697-25889066-25889654,0.193,nan,nan
21,A5,chr3R:11448360-11451066-11451088,-0.302,-0.6253679179,-0.39999999999999997
21,A5,chr3L:21680153-21680233-21680299,-0.257,nan,nan
21,A5,chr3L:6550837-6550870-6551681,-0.186,nan,nan
21,A5,chr3L:20434246-20434345-20434547,0.089,0.3679168211,0.26093558411811446
21,A5,chr2R:23859828-23859886-23860356,-0.03,nan,-0.023725490196078503
21,A5,chr3R:11448363-11451066-11451088,0.062,nan,nan
21,A5,chrX:15758318-15760239-15760640,nan,0.3218631843,nan
21,A5,chr3L:184670-184682-184774,-0.176,-0.1798599619,-0.21967150496562282
21,A5,chr2L:1718492-1718695-1718739,0.081,nan,0.04287992709045341
21,A5,chrX:11695940-11696312-11696402,0.422,0.2349710788,0.33704465469171346
21,A5,chrX:9355179-9356000-9356114,nan,-0.3808310734,nan
21,A5,chr2R:9124146-9124743-9125550,0.145,nan,0.025495420280696346
21,A5,chr2R:13502092-13502690-13502788,nan,-0.4915207558,-0.5328947368421053
21,A5,chr2R:14768371-14769277-14769343,nan,-0.5827086068,-0.01851851851851849
21,A5,chr2L:19528370-19530089-19530268,nan,0.3758789426,nan
21,A5,chr3R:5553046-5553225-5553270,0.025,nan,0.0
21,A5,chrX:1774196-1774223-1778611,nan,0.7714730091,nan
21,A5,chr2L:231035-231947-231962,0.462,nan,0.5494949494949495
21,A5,chr3R:23986716-23986947-23987031,-0.057,nan,-0.0636971756050324
21,A5,chr3R:25123480-25123484-25123631,0.12,nan,0.05997840513232777
21,A5,chr2L:11788769-11788778-11788833,-0.118,-0.5842152991,-0.11718944851301699
21,A5,chrX:17302508-17302584-17302838,nan,0.1726584242,nan
21,A5,chr2R:18845960-18846497-18846572,nan,0.7114092355,nan
21,A5,chr2R:22110024-22110187-22110205,-0.043,nan,-0.06563517859292507
21,A5,chr3L:20434303-20434345-20434547,0.267,0.1984822707,0.33097338850350894
21,A5,chr3L:3150843-3150858-3150927,0.025,nan,0.05854700854700854
21,A5,chr3R:31989527-31989531-31989590,-0.56,-0.4380104545,-0.515151515151515
21,A5,chr2L:2361586-2364594-2364640,-0.121,nan,-0.3020548680055004
21,A5,chr2R:9437733-9441191-9441506,nan,0.1901381724,0.086866669306911
21,A5,chr2L:8083522-8083637-8089184,nan,0.6592850915,nan
21,A5,chr2R:22727782-22729141-22729194,nan,0.3418341691,nan
21,A5,chr3R:25888697-25888892-25889654,nan,0.2682248253,0.006993006993006867
21,A5,chr3R:18167868-18168207-18169483,nan,-0.27594004,0.29181929181929184
21,A5,chr3R:26718000-26718012-26718327,0.217,nan,0.08881383494386591
21,A5,chrX:2094419-2094941-2095009,nan,-0.3825113331,0.024691358024691357
21,A5,chrX:18373202-18373214-18373286,nan,0.4330172452,0.1498834520497283
21,A5,chr2L:13386258-13386487-13386529,0.207,0.2196469072,0.297929705661191
21,A5,chr3L:5143263-5143266-5143323,-0.11,nan,0.010742435799643957
21,A5,chr4:958124-958288-958313,0.418,nan,0.16666666666666663
21,A5,chr3L:9401368-9402098-9402170,-0.197,-0.3382466129,nan
21,A5,chr2R:19172889-19172922-19173431,-0.495,-0.1778963408,-0.3874034424086023
21,A5,chr2R:19712451-19712454-19712509,-0.112,nan,-0.11185185185185187
21,A5,chrX:11622186-11622358-11623829,nan,1.0,nan
21,A5,chr3R:13379111-13379684-13379689,nan,-0.6221046279,nan
21,A5,chr2L:15760575-15762568-15762688,-0.25,nan,nan
21,A5,chrX:13805476-13805644-13806531,0.6,0.5300087515,0.2547619047619048
21,A5,chr2L:10260585-10260741-10260853,-0.153,nan,nan
21,A5,chr3R:9369711-9371014-9372376,-0.202,nan,-0.3206349206349206
21,A5,chrX:15834372-15835227-15835324,-0.104,nan,nan
21,A5,chr3R:13429770-13430097-13430192,-0.101,nan,0.010865247099952346
21,A5,chrX:10070301-10070560-10070838,nan,-0.9180733953,nan
21,A5,chr3L:4384628-4384888-4390449,nan,-0.1541055355,nan
21,A5,chrX:656741-656785-657098,-0.119,nan,nan
21,A5,chr2R:24767578-24767638-24768097,-0.014,nan,-0.025175556580469403
21,A5,chr3R:15197007-15197298-15198864,-0.37,nan,0.006742499997382523
21,A5,chr2R:24664447-24664457-24664507,nan,0.0646996428,-0.00643825891037364
21,A5,chr2L:1718492-1718674-1718739,0.09,nan,0.08469755021479153
21,A5,chr3R:21626851-21632132-21632923,0.189,0.29767689,nan
21,A5,chr2L:20758386-20758664-20760524,nan,0.3748846259,0.04235294117647059
21,A5,chr2L:14229537-14233647-14233893,nan,0.3699977276,nan
21,A5,chr3L:20302503-20302838-20303066,-0.191,-0.3775688561,-0.23540764790764793
21,A5,chr3L:9345068-9345125-9345608,0.116,nan,nan
21,A5,chrX:11792915-11793280-11793442,nan,-0.377246057,-0.0053300865800866015
21,A5,chr2L:4905864-4906663-4906713,-0.083,nan,nan
21,A5,chr2R:22931167-22931281-22931514,-0.219,-0.2547348258,-0.6347777289806276
21,A5,chr3R:15798411-15798468-15798720,-0.305,nan,nan
21,A5,chrX:15870214-15870566-15871360,nan,0.3888151394,nan
21,A5,chr3R:11243014-11243488-11243781,-0.007,nan,0.0019826789311586865
21,A5,chr2R:16178878-16178953-16181980,nan,-0.5765147208,-0.006163693547594495
21,A5,chr2L:7038279-7038367-7040472,nan,-0.3425314228,0.031357033835811454
21,A5,chrX:11815540-11816421-11816425,0.127,0.6415139977,0.05570530098831983
21,A5,chr2L:10966622-10968104-10968133,0.011,nan,0.08399611881648439
21,A5,chr2R:8616004-8616079-8616326,0.257,nan,nan
21,A5,chr2R:21166835-21166889-21166898,nan,0.2031853341,0.16666666666666663
21,A5,chr3R:13696347-13696438-13696441,-0.106,nan,-0.26666666666666666
21,A5,chr3R:13696347-13696438-13696443,-0.313,nan,nan
21,A5,chr3R:18197121-18198701-18199206,nan,0.5511399968,nan
21,A5,chr2L:4905864-4906635-4906713,-0.065,nan,nan
21,A5,chr3L:1517756-1517957-1518176,0.091,nan,0.0896164021164022
21,A5,chr2L:19420192-19423278-19423414,0.0,nan,nan
21,A5,chr3R:7068090-7068095-7068707,-0.353,-0.2951577844,-0.41587301587301584
21,A5,chr3L:246324-246382-246885,-0.753,nan,nan
21,A5,chr2L:6045527-6045893-6045920,nan,-0.4081794466,-0.5156743057042907
21,A5,chrX:5723363-5723459-5723498,nan,0.5727089729,nan
21,A5,chr2L:16816720-16817040-16820111,0.216,nan,nan
21,A5,chrX:16373175-16373188-16374925,-0.218,0.3574478807,nan
21,A5,chr3L:27083594-27083723-27083736,0.107,0.1189331611,0.17401623963986712
21,A5,chr3L:23554690-23554891-23566838,nan,-0.3718832848,-0.3333333333333333
21,A5,chr3R:4308428-4308455-4308619,-0.096,nan,-0.05555555555555555
21,A5,chr3L:11695579-11696350-11696414,0.144,nan,0.05562493062493057
21,A5,chr3R:3846895-3846912-3849498,nan,0.5848877657,nan
21,A5,chrX:656400-656605-657098,-0.165,nan,-0.011644809008281971
21,A5,chr3R:9052576-9052628-9053535,nan,0.3910478269,nan
21,A5,chr3L:15955310-15955315-15955387,0.131,-0.14616034,-0.20819435183284132
21,A5,chr2L:22536379-22536536-22536620,-0.008,nan,nan
21,A5,chr2R:10099739-10099851-10104255,0.123,0.106360258,0.0892759126513114
21,A5,chrX:628879-629290-629347,nan,-0.1768630821,-0.2857142857142858
21,A5,chr2R:5121653-5121768-5121772,-0.333,nan,nan
21,A5,chr4:866295-866969-866975,nan,0.1444867101,0.17410896040444218
21,A5,chr3R:16274876-16274882-16274953,nan,-0.2789646681,-0.10858055923147536
21,A5,chr3R:7095844-7096384-7096515,0.514,nan,nan
21,A5,chr3L:246324-246382-246794,-0.573,nan,nan
21,A5,chr3L:21528909-21528957-21528965,0.049,nan,-0.05434782608695651
21,A5,chr2L:22538356-22538569-22539952,-0.151,nan,nan
21,A5,chr4:1181282-1181367-1181589,-0.012,nan,0.02912862850943343
21,A5,chr3R:15793954-15794030-15794828,0.198,nan,nan
21,A5,chr3L:8912597-8912746-8912968,nan,0.2205454245,nan
21,A5,chr2R:5702217-5702294-5702866,-0.066,nan,nan
21,A5,chr2L:10246040-10246899-10247024,nan,0.2787060991,-0.1507936507936508
21,A5,chr3R:12654631-12654857-12656660,-0.182,nan,0.13333333333333333
21,A5,chr3L:17539728-17539737-17540690,nan,0.388535698,0.01817443395864593
21,A5,chr3R:10133588-10134379-10134441,nan,-0.6858577978,nan
21,A5,chr4:1185835-1185967-1186472,nan,-0.1984161599,-0.2840667208483301
21,A5,chr2L:7032836-7032840-7032903,nan,0.1605550267,nan
21,A5,chr2L:5979705-5980950-5980952,nan,0.1529187197,0.02562110496084058
21,A5,chr2L:5042891-5042960-5043077,-0.233,-0.1918435294,-0.3498877665544332
21,A5,chr2R:8074405-8074501-8075472,-0.112,nan,-0.14182707880745782
21,A5,chr3L:314318-318990-319746,-0.509,nan,nan
21,A5,chr2L:10530670-10530676-10530855,-0.205,nan,-0.5660331384015593
21,A5,chr2R:19175249-19175309-19176187,-0.135,-0.2546412162,-0.11890129833868479
21,A5,chr3R:8819264-8819927-8820542,nan,0.2040521545,nan
21,A5,chr2L:4353194-4353196-4353249,0.094,nan,0.07579672695951756
21,A5,chr2L:10427004-10427009-10427075,nan,-0.1310224981,0.024219335051978708
21,A5,chr3R:9341926-9342004-9342219,nan,0.2461807066,nan
21,A5,chr2L:5042888-5042960-5043077,0.081,nan,nan
21,A5,chr3R:10133588-10134304-10134436,-0.217,nan,nan
21,A5,chr3R:30532645-30532662-30533118,-0.011,nan,0.09365079365079365
21,A5,chr3L:21826753-21827036-21827093,-0.069,-0.0545786596,-0.0653360466690033
21,A5,chr4:1023681-1026769-1026962,nan,-0.7691554069,nan
21,A5,chr3L:18919949-18920003-18920007,-0.499,-0.4756032053,-0.4426129426129426
21,A5,chr3R:14625816-14625918-14626025,0.006,nan,0.00910830390384066
21,A5,chrX:5711804-5713339-5713361,nan,-0.6531735175,nan
21,A5,chr3L:21523299-21523606-21524721,nan,0.2929001962,nan
21,A5,chr2L:11800323-11802286-11802904,-0.679,0.2620533234,nan
21,A5,chrX:6366072-6366233-6366632,0.069,0.1497472352,0.05918852167385236
21,A5,chr3R:29897206-29897230-29897299,0.344,0.3414362797,-0.1728304002760525
21,A5,chr2R:7623294-7623323-7626490,-0.696,-0.6831409519,nan
21,A5,chr3L:8469683-8469692-8470087,0.26,nan,nan
21,A5,chr3R:25700027-25700996-25701308,-0.068,nan,-0.09110749670451164
21,A5,chr2R:24159086-24159144-24159148,0.253,nan,0.28055540622915753
21,A5,chrX:21117405-21117412-21117462,-0.326,nan,-0.18253968253968253
21,A5,chrX:656400-656490-657098,-0.157,nan,-0.061845259975968236
21,A5,chr2L:22538356-22538994-22539952,-0.164,nan,nan
21,A5,chr3L:22865961-22866035-22867399,-0.1,nan,nan
21,A5,chr2L:7786425-7786700-7786989,0.442,nan,nan
21,A5,chr3R:13696347-13696436-13696441,-0.118,nan,nan
21,A5,chr3L:12790250-12790383-12791434,nan,0.3217762476,-0.2671957671957671
21,A5,chr2L:276904-276958-276973,-0.03,nan,-0.1037674832241895
21,A5,chr3L:21680153-21680224-21680299,-0.221,nan,nan
21,A5,chr2L:2152271-2152466-2152662,-0.734,-0.5423648861,-0.651984126984127
21,A5,chr2L:2160583-2161009-2161232,nan,0.4940622759,nan
21,A5,chrX:17302508-17302787-17302838,-0.213,-0.1622932092,-0.20664414414414412
21,A5,chr3R:21889604-21889616-21889664,-0.077,nan,nan
21,A5,chrX:19621651-19621776-19622202,0.455,0.5237874828,0.4799448384554767
21,A5,chrX:9109695-9109757-9110821,-0.119,nan,nan
21,A5,chr3R:5323126-5323438-5323738,-0.337,nan,nan
21,A5,chr3R:29492752-29493249-29493445,0.049,nan,0.01794831903511032
21,A5,chr2L:6330564-6330719-6330770,-0.343,nan,-0.20138888888888887
21,A5,chr2R:12937090-12937097-12938399,-0.475,-0.4362085866,-0.4168746286393345
21,A5,chr2R:9753840-9753978-9755613,nan,0.3370919898,nan
21,A5,chr3L:8966984-8966993-8967127,0.285,nan,0.26373840584366903
21,A5,chr3R:20537464-20538452-20538544,0.129,nan,0.14722222222222225
21,A5,chr2R:14961842-14962816-14962886,-0.263,0.7814334989,nan
21,A5,chr2R:9881217-9881879-9882182,-0.199,nan,0.0
21,A5,chr2R:13502092-13502690-13502759,0.173,-0.6121523818,0.18810975609756098
21,A5,chr3L:5811919-5811980-5812064,-0.172,-0.340835098,-0.23638583638583643
21,A5,chrX:15795102-15795892-15796001,0.135,0.1397397791,-0.016517538189364744
21,A5,chr3R:13040785-13040839-13040843,nan,0.6454069786,nan
21,A5,chr2R:22413341-22414100-22414151,nan,0.5102605265,0.0
21,A5,chrX:14256101-14256299-14256484,0.547,nan,0.5833607006020798
21,A5,chr2R:6632141-6632305-6632323,-0.085,nan,-0.022287305884401296
21,A5,chr2L:12421830-12423322-12423333,nan,0.2345757831,0.3842628471995245
21,A5,chr2R:5702217-5702389-5702866,-0.109,-0.3040076825,nan
21,A5,chr3L:9863617-9863776-9864192,0.457,nan,nan
21,A5,chr3R:25638034-25638530-25646681,nan,0.5167901327,nan
21,A5,chrX:15870214-15870489-15871360,nan,0.5003156403,nan
21,A5,chrX:11149961-11150115-11150635,-0.077,nan,0.013725490196078431
21,A5,chr3R:25638034-25638073-25646681,nan,0.7335278409,nan
21,A5,chr2R:14961842-14962694-14962816,-0.409,-0.6260807272,-0.2530864197530864
21,A5,chr2L:8937406-8937449-8937519,-0.032,nan,-0.00021407680507957993
21,A5,chrX:9965771-9965775-9965836,-0.083,nan,nan
21,A5,chr3L:21304092-21304289-21304387,0.195,0.233664084,0.12237937668972154
21,A5,chrX:15852740-15853052-15853142,nan,-0.2533940985,nan
21,A5,chr2L:15760575-15762195-15762688,-0.5,nan,nan
21,A5,chr3R:21008737-21010151-21011266,0.844,nan,nan
21,A5,chr3L:21425546-21432839-21432854,0.241,0.2546995115,0.2830164093729985
21,A5,chrX:6692865-6692942-6693092,-0.384,nan,nan
21,A5,chr2L:8898851-8898949-8915660,0.416,nan,nan
21,A5,chr2R:24884581-24887145-24887222,0.444,nan,0.3475213675213674
21,A5,chrX:5082240-5082416-5082881,nan,-0.7158067836,nan
21,A5,chr3R:20608536-20608554-20608631,-0.092,nan,-0.07377417903733685
21,A5,chrX:18515683-18516295-18517467,0.127,nan,0.0
21,A5,chrX:5629025-5629183-5629396,-0.045,nan,nan
21,A5,chrX:13595539-13596375-13596378,0.083,nan,0.08861629461236264
21,A5,chrX:16278548-16278616-16280885,0.088,nan,0.0
21,A5,chrX:13297883-13298188-13298705,-0.64,nan,-0.29966366865694205
21,A5,chr3R:13379111-13379433-13379684,nan,0.913282249,nan
21,A5,chr3R:31865326-31865750-31865762,-0.135,nan,-0.10050026911167187
21,A5,chrX:2028028-2029774-2029840,0.278,0.1326323804,0.09077038246630337
21,A5,chrX:16376341-16376350-16376652,0.356,0.1802989478,0.3300891116680591
21,A5,chr3L:14751776-14753210-14753333,0.463,nan,0.0034632034632034597
21,A5,chr2R:18819502-18819525-18819620,-0.045,nan,-0.02503043395015203
21,A5,chr2R:7917312-7917335-7917731,nan,-0.4605166654,-0.13928068724333575
21,A5,chr3R:7095844-7096291-7096515,0.371,nan,0.5083778966131909
21,A5,chrX:806560-806566-806632,0.055,nan,0.0441022326438993
21,A5,chr2R:22171260-22171986-22172081,0.194,nan,0.03549382716049376
21,A5,chr2R:12609637-12609877-12610578,nan,0.3793033203,0.6751587301587302
21,A5,chrX:18137051-18137364-18137575,nan,0.3169148192,nan
21,A5,chr3L:11628127-11628137-11628342,0.031,nan,0.05400934062702156
21,A5,chr2L:2993378-2993410-2993544,-0.114,nan,0.016260162601626018
21,A5,chrX:21628710-21629973-21630066,nan,0.3897090269,nan
21,A5,chr2R:18156166-18157845-18157941,-0.186,nan,0.00893877198575907
21,A5,chr2L:478205-479086-479406,-0.082,nan,-0.0392156862745098
21,A5,chr3R:21058469-21060281-21060584,-0.078,0.4531207435,0.16583994708994698
21,A5,chr2L:7991620-7993840-7994109,nan,0.3290264105,0.09050613956274334
21,A5,chr3L:20452600-20452672-20452676,nan,0.6276146859,nan
21,A5,chr3L:20516133-20517061-20517260,-0.903,nan,nan
21,A5,chr3R:14327128-14327184-14327252,-0.012,nan,-0.026009934243985212
21,A5,chr3L:11789621-11789921-11789969,-0.04,0.7601354735,nan
21,A5,chrX:21353064-21353666-21354093,nan,-0.2159163734,0.013983371126228272
21,A5,chr4:190062-193544-193672,-0.195,-0.5445544095,nan
21,A5,chr4:355482-358549-358631,nan,0.4129069566,0.007269119769119814
21,A5,chrX:11792946-11792992-11793442,-0.051,-0.3286022154,nan
21,A5,chr3R:30532645-30532983-30533118,-0.278,nan,nan
21,A5,chr3L:19260231-19260532-19260645,nan,-0.2376425528,0.27789871504157215
21,A5,chr3R:11430271-11430275-11430338,nan,-0.201365727,-0.013684926184926116
21,A5,chr3L:2631917-2632122-2633537,-0.124,nan,nan
21,A5,chr3L:20798719-20798860-20799142,nan,0.5346051327,0.542474286119546
21,A5,chr3L:20798860-20798989-20799142,nan,-0.3896729575,-0.504148668818772
21,A5,chr3L:6193544-6193623-6194047,nan,0.9963342326,nan
21,A5,chr3R:15798405-15798468-15798720,-0.374,nan,nan
21,A5,chr2L:13271628-13271973-13272233,0.034,nan,-0.0420680480381973
21,A5,chr3L:20497426-20498465-20510029,nan,-0.4804364246,-0.08493589743589747
21,A5,chrX:15758318-15760466-15760640,nan,0.2766918384,nan
21,A5,chr3L:6124870-6125072-6125825,nan,0.9555056617,nan
21,A5,chrX:19636470-19637617-19638189,nan,0.3265194421,nan
21,A5,chr3R:17380052-17380136-17384605,nan,0.4573523478,nan
21,A5,chr2R:12437410-12437891-12447758,nan,0.351171832,-0.07500000000000007
21,A5,chr3R:21188966-21188971-21200759,0.614,nan,0.6805555555555556
21,A5,chr3L:15522581-15523511-15523832,-0.04,nan,nan
21,A5,chrX:9254350-9254925-9255627,0.721,0.4193512904,0.5291734536474768
21,A5,chr3L:9737282-9738110-9738125,0.165,nan,0.14217368344175918
21,A5,chr3L:9813923-9813928-9820279,nan,-0.1595417722,nan
21,A5,chr3R:10133588-10134436-10134441,0.688,nan,nan
21,A5,chrX:9355179-9355986-9356000,-0.011,nan,nan
21,A5,chr2R:16114473-16114634-16114771,-0.097,nan,-0.06528875567795334
21,A5,chr4:1246194-1246197-1247101,0.057,nan,0.1139971139971141
21,A5,chr2L:3627636-3631522-3631962,nan,0.2937599985,nan
21,A5,chr2L:2960987-2960992-2961217,0.263,nan,nan
21,A5,chr2R:6929274-6929822-6929849,nan,0.2653567762,0.0
21,A5,chr4:571967-572172-573612,-0.363,-0.4926650898,nan
21,A5,chrX:5629025-5629384-5629396,-0.103,nan,-0.023809523809523808
21,A5,chrX:16278616-16278970-16280885,nan,-0.4839411027,nan
21,A5,chr3R:17716935-17717955-17718246,-0.049,0.5274587073,-0.10551476416699179
21,A5,chr2R:23714075-23714119-23714665,-0.193,nan,-0.20550375550375544
21,A5,chr3R:25312661-25313747-25313760,0.056,nan,0.06349206349206349
21,A5,chrX:15795102-15795809-15796001,0.157,0.109966702,0.24453190852978762
21,A5,chr2L:2152271-2152463-2152662,-0.711,-0.2566769232,-0.14814814814814814
21,A5,chr3L:18299769-18299822-18299831,0.218,nan,nan
21,A5,chr2R:14178201-14178204-14178271,nan,-0.1793773107,-0.15494730924347744
21,A5,chrX:13996729-13996798-13998094,nan,-0.4483906733,-0.32070707070707066
21,A5,chrX:14839424-14839536-14840872,0.107,nan,0.0499108734402852
21,A5,chr2R:14151927-14152063-14152593,nan,0.4158393388,0.16666666666666663
21,A5,chr3R:4447955-4450471-4450709,nan,0.417343557,-0.125
21,A5,chr2R:19538392-19573987-19574002,-0.552,nan,nan
21,A5,chr2L:2752838-2752841-2753371,-0.154,0.2047746847,-0.1590223868766299
21,A5,chr3L:20348386-20348422-20348941,-0.081,nan,-0.0932386874305797
21,A5,chr3R:6393912-6405377-6405741,-0.086,nan,-0.14638752052545156
21,A5,chr2R:21713388-21713435-21715405,nan,0.3591492505,-0.004514215843809552
21,A5,chr2R:15322713-15322742-15323123,0.133,0.3579588868,nan
21,A5,chr3L:21523230-21524068-21524721,-0.1,nan,0.4444444444444444
21,A5,chr2R:20471976-20471985-20472073,0.219,nan,nan
21,A5,chrX:13762831-13762946-13767786,nan,0.3871245699,nan
21,A5,chr3L:267854-267870-268219,0.109,nan,0.15760869565217384
21,A5,chr2L:7032178-7032244-7032321,nan,-0.3924486511,0.06666666666666667
21,A5,chr3R:7540463-7540823-7540867,-0.19,-0.1555765549,-0.07701529831520676
21,A5,chr3R:27580326-27581680-27582001,0.123,nan,nan
21,A5,chr2L:4879197-4880293-4880377,-0.382,nan,-0.4173292535396995
21,A5,chr3L:3165222-3165255-3167941,-0.25,-0.1539265569,-0.15862751390671792
21,A5,chrX:1904282-1904492-1904544,-0.051,nan,-0.19594202898550728
21,A5,chr2R:10325895-10328782-10328857,0.508,0.6722999344,nan
21,A5,chr2L:16724002-16724057-16724068,0.141,nan,nan
21,A5,chr2R:6672887-6672942-6672948,-0.097,nan,-0.1484567901234568
21,A5,chrX:628879-629290-629327,-0.081,-0.0496243263,-0.0007697629318201595
21,A5,chr2L:20647789-20648014-20648188,-0.181,nan,nan
21,A5,chr2L:11800323-11802370-11802904,-0.621,nan,nan
21,A5,chr4:583226-583253-583788,nan,0.364672925,nan
21,A5,chrX:11792915-11792992-11793442,nan,-0.3889688623,nan
21,A5,chr2L:19393657-19398334-19398350,0.467,0.3501182168,nan
21,A5,chr2R:14264216-14267698-14267734,-0.056,0.1480230677,-0.08901527322579961
21,A5,chr3L:9430837-9431334-9434395,nan,0.6998628223,nan
21,A5,chr2R:9860453-9860524-9860574,nan,0.2575056243,0.0
21,A5,chrX:19522390-19522570-19523002,-0.571,nan,nan
21,A5,chrX:15795102-15795809-15795964,0.049,nan,-0.01838383838383839
21,A5,chrX:18082380-18085193-18085197,nan,-0.3440057817,nan
21,A5,chr3R:15951842-15951851-15954157,-0.119,nan,-0.09278531925590738
21,A5,chr3R:24035030-24035263-24035287,0.16,nan,0.19571120212518628
21,A5,chr2R:14510464-14510495-14511004,0.164,nan,0.13188781999670474
